EU	at	Bad Hofgastein	7002	47.166667	13.1
EU	at	Bad Voslau	11013	47.966667	16.2
EU	at	Barnbach	4850	46.983333	16.05
EU	at	Bergheim	5031	47.833333	13.033333
EU	at	Bischofshofen	10145	47.416667	13.216667
EU	at	Bludenz	13904	47.149722	9.816667
EU	at	Bregenz	26928	47.5	9.766667
EU	at	Bruck an der Leitha	7339	48.016667	16.766667
EU	at	Bruck an der Mur	13254	47.416667	15.283333
EU	at	Dornbirn	43013	47.416667	9.733056
EU	at	Eberndorf	6089	46.591389	14.643611
EU	at	Ebreichsdorf	9509	47.95	16.4
EU	at	Eisenerz	5987	47.533333	14.883333
EU	at	Eisenstadt	11767	47.85	16.516667
EU	at	Finkenstein	8406	46.565556	13.865278
EU	at	Fohnsdorf	8203	47.2	14.683333
EU	at	Frankenburg	5162	48.066667	13.483333
EU	at	Frohnleiten	6629	47.266667	15.316667
EU	at	Furstenfeld	5962	47.05	16.083333
EU	at	Gallneukirchen	6282	48.35	14.416667
EU	at	Ganserndorf	8588	48.35	16.733333
EU	at	Garsten	6657	48.016667	14.4
EU	at	Gloggnitz	6213	47.666667	15.933333
EU	at	Gmund	5811	48.766667	14.983333
EU	at	Gratkorn	6806	47.133333	15.35
EU	at	Grieskirchen	4766	48.233333	13.833333
EU	at	Grodig	6918	47.733333	13.033333
EU	at	Hallein	18980	47.683333	13.1
EU	at	Heidenreichstein	4472	48.866667	15.116667
EU	at	Herzogenburg	7866	48.266667	15.683333
EU	at	Himberg	5534	48.083333	16.433333
EU	at	Hochst	7207	47.466667	9.633056
EU	at	Hohenems	14072	47.366667	9.683056
EU	at	Hollabrunn	10966	48.55	16.083333
EU	at	Hopfgarten	5314	47.45	12.166667
EU	at	Horbranz	6414	47.55	9.75
EU	at	Innsbruck	112467	47.266667	11.4
EU	at	Jenbach	6806	47.4	11.783333
EU	at	Judenburg	9992	47.166667	14.666667
EU	at	Kapfenberg	21819	47.433333	15.3
EU	at	Kirchbichl	5115	47.516667	12.083333
EU	at	Kitzbuhel	8818	47.45	12.383333
EU	at	Klosterneuburg	24843	48.3	16.316667
EU	at	Korneuburg	11498	48.35	16.333333
EU	at	Kottingbrunn	7184	47.95	16.216667
EU	at	Kremsmunster	6626	48.05	14.133333
EU	at	Laakirchen	9569	47.966667	13.816667
EU	at	Laa	6084	48.716667	16.383333
EU	at	Landeck	7351	47.133333	10.566667
EU	at	Leibnitz	7029	46.781667	15.541667
EU	at	Leonding	22736	48.266667	14.25
EU	at	Lustenau	20218	47.433056	9.65
EU	at	Matrei	5076	47	12.533333
EU	at	Melk	5272	48.216667	15.316667
EU	at	Micheldorf	5902	47.85	14.133333
EU	at	Mistelbach	10820	48.57	16.576667
EU	at	Moosburg	4602	46.6575	14.174722
EU	at	Neudorfl	4183	47.783333	16.283333
EU	at	Neusiedl am See	5949	47.933333	16.833333
EU	at	Nuziders	4628	47.166667	9.8
EU	at	Oberndorf	5738	48.25	13.333333
EU	at	Oberwart	6879	47.283333	16.2
EU	at	Perg	7644	48.25	14.633333
EU	at	Pressbaum	6083	48.183333	16.083333
EU	at	Purkersdorf	8327	48.2	16.166667
EU	at	Radstadt	4926	47.383333	13.45
EU	at	Retz	4139	48.75	15.95
EU	at	Rottenmann	5561	47.516667	14.35
EU	at	Rum	8498	47.283333	11.45
EU	at	Rust	1726	47.8	16.666667
EU	at	Saalfelden	16119	47.416667	12.85
EU	at	Sankt Andra	10825	46.766111	14.823611
EU	at	Sankt Georgen	4180	47.933333	13.483333
EU	at	Sankt Jakob	4481	46.547778	14.057222
EU	at	Sankt Johann im Pongau	10887	47.35	13.2
EU	at	Sankt Polten	49000	48.2	15.633333
EU	at	Scharding	4919	48.45	13.433333
EU	at	Sieghartskirchen	7062	48.25	16
EU	at	Sierning	8722	48.033333	14.3
EU	at	Spittal	16363	46.8	13.5
EU	at	Stockerau	14831	48.383333	16.216667
EU	at	Strasshof	7637	48.316667	16.666667
EU	at	Tamsweg	6126	47.133333	13.8
EU	at	Telfs	14028	47.3	11.066667
EU	at	Traiskirchen	16212	48.016667	16.283333
EU	at	Trofaiach	8313	47.416667	15
EU	at	Tulln	14201	48.333333	16.05
EU	at	Vocklabruck	11887	48.016667	13.65
EU	at	Vols	6573	47.25	11.333333
EU	at	Vomp	4628	47.333333	11.683333
EU	at	Wattens	7517	47.283333	11.6
EU	at	Wels	57947	48.166667	14.033333
EU	at	Wiener Neudorf	8530	48.066667	16.316667
EU	at	Wiener Neustadt	38481	47.8	16.25
EU	at	Wolfsberg	25610	46.840556	14.844167
EU	at	Wolfurt	8110	47.466667	9.75
EU	at	Wolkersdorf	6416	48.383333	16.516667
EU	at	Zwettl	11718	48.616667	15.166667
OC	au	Adelaide	1074168	-34.928661	138.598633
OC	au	Alice Springs	26188	-23.697479	133.883621
OC	au	Ararat	6111	-37.285419	142.927277
OC	au	Atherton	6959	-17.268641	145.47522
OC	au	Australind	6621	-33.279202	115.715042
OC	au	Bairnsdale	11006	-37.822891	147.610413
OC	au	Ballina	14248	-28.86414	153.565414
OC	au	Blackwater	7250	-23.583509	148.87912
OC	au	Bongaree	13649	-27.08367	153.159424
OC	au	Bowen	10983	-20.01367	148.247543
OC	au	Bowral	9605	-34.477501	150.420395
OC	au	Brisbane	1843459	-27.47101	153.024292
OC	au	Broken Hill	17395	-31.961729	141.459976
OC	au	Broome	13218	-17.955379	122.23922
OC	au	Burnie	19976	-41.05584	145.903748
OC	au	Burpengary	8280	-27.161131	152.959442
OC	au	Cairns	154318	-16.92304	145.766251
OC	au	Caloundra	38714	-26.797091	153.137711
OC	au	Canberra	324025	-35.27603	149.13435
OC	au	Carnarvon	7392	-24.88073	113.659401
OC	au	Casino	9539	-28.858191	153.047485
OC	au	Cessnock	16394	-32.832111	151.356232
OC	au	Coffs Harbour	62978	-30.296261	153.11351
OC	au	Colac	9089	-38.339001	143.584885
OC	au	Coolum Beach	8555	-26.533331	153.091232
OC	au	Cootamundra	4934	-34.640949	148.028381
OC	au	Corowa	5179	-35.999619	146.385803
OC	au	Craigieburn	19728	-37.6	144.95
OC	au	Cranbourne	39420	-38.113419	145.283264
OC	au	Dalby	9848	-27.18169	151.262054
OC	au	Darwin	93081	-12.45722	130.836639
OC	au	Geelong	150438	-38.153461	144.358093
OC	au	Gladstone	30493	-23.84761	151.256348
OC	au	Gold Coast	501175	-28.00029	153.430878
OC	au	Grafton	16399	-29.690121	152.933365
OC	au	Hervey Bay	47561	-25.285	152.873
OC	au	Horsham	12830	-36.711311	142.199814
OC	au	Ingham	6127	-18.645519	146.162476
OC	au	Innisfail	10144	-17.522091	146.031021
OC	au	Inverell	8561	-29.774031	151.111664
OC	au	Jabiru	1892	-12.67558	132.831406
OC	au	Katherine	10142	-14.46517	132.263474
OC	au	Kurri Kurri	10991	-32.819328	151.47908
OC	au	Kyabram	6396	-36.313351	145.050354
OC	au	Lakes Entrance	5849	-37.878941	147.995132
OC	au	Leeton	7299	-34.551048	146.404831
OC	au	Lemon Tree Passage	5865	-32.731579	152.037186
OC	au	Lismore	31433	-28.81328	153.275803
OC	au	Lithgow	11129	-33.482471	150.136307
OC	au	Mackay	75924	-21.15345	149.165543
OC	au	Mandurah	73369	-32.526901	115.721703
OC	au	Maningrida	1391	-12.05111	134.22258
OC	au	Mareeba	8403	-16.995001	145.423233
OC	au	Maryborough	7046	-37.04562	143.739227
OC	au	Medowie	5841	-32.741501	151.867599
OC	au	Melbourne	3730212	-37.813938	144.963425
OC	au	Mittagong	6717	-34.45002	150.445724
OC	au	Moranbah	7955	-21.99828	148.034836
OC	au	Mount Barker	8357	-35.066667	138.866667
OC	au	Mount Isa	22564	-20.725229	139.497269
OC	au	Murray Bridge	11356	-35.119862	139.273453
OC	au	Nguiu	1250	-11.75911	130.638153
OC	au	Northam	5858	-31.649321	116.674232
OC	au	Pakenham	10602	-38.070179	145.474106
OC	au	Palmerston	31075	-12.45722	130.836639
OC	au	Parkes	11137	-33.137199	148.175903
OC	au	Perth	1446715	-31.95224	115.861397
OC	au	Port Hedland	14289	-20.312149	118.610588
OC	au	Port Lincoln	11247	-34.72625	135.87442
OC	au	Rockhampton	65851	-23.38032	150.505951
OC	au	Roebourne	19264	-20.772289	117.146477
OC	au	Roma	5497	-26.56741	148.787506
OC	au	Sydney	4394585	-33.861481	151.205475
OC	au	Toowoomba	92802	-27.56056	151.953857
OC	au	Tumut	6526	-35.300159	148.225052
OC	au	Ulladulla	9250	-35.359058	150.472473
OC	au	Wagga Wagga	55382	-35.125771	147.353745
OC	au	Wangaratta	14023	-36.358459	146.320557
OC	au	Warragul	9128	-38.159119	145.931183
OC	au	Warwick	12347	-28.219009	152.034378
OC	au	Wellington	5428	-32.555882	148.945084
OC	au	Wodonga	31518	-36.121792	146.888092
OC	au	Wollongong	260918	-34.424	150.893448
OC	au	Young	7501	-34.313499	148.301071
AS	az	Agdam	39451	39.99096	46.927356
AS	az	Agsu	17209	40.569167	48.396476
AS	az	Alunitdag	857	40.521667	46.080556
AS	az	Artyom	13435	40.472255	50.333041
AS	az	Astara	15190	38.455977	48.87498
AS	az	Badamdar	11398	40.339444	49.803889
AS	az	Baku	1116513	40.395278	49.882222
AS	az	Basqal	1234	40.7552	48.391044
AS	az	Gilazi	3277	40.903896	49.335522
AS	az	Gilazi	3277	40.870977	49.342333
AS	az	Guzdak	2462	40.374444	49.681944
AS	az	Hadrut	2523	39.520018	47.0318
AS	az	Hasanabad	4308	39.336672	49.214143
AS	az	Imisli	31381	39.871307	48.064094
AS	az	Istisu	929	39.947532	45.962121
AS	az	Kirovskiy	34488	40.433333	49.85
AS	az	Masalli	9603	39.027781	48.670276
AS	az	Mastaga	40092	40.532778	50.003889
AS	az	Naftalan	7045	40.506667	46.825
AS	az	Ordubad	9781	38.905954	46.023411
AS	az	Pushkino	18182	39.458333	48.545
AS	az	Qarayeri	5565	40.78862	46.306589
AS	az	Qax	11993	41.4225	46.924167
AS	az	Qovlar	12819	40.942137	45.732171
AS	az	Qusar	16022	41.427284	48.42893
AS	az	Ramana	8855	40.442222	49.980556
AS	az	Saray	10173	40.532222	49.716389
AS	az	Sollar	205	41.639727	48.664408
AS	az	Sonqar	730	40.322099	49.601085
AS	az	Suraabad	1945	40.819244	49.468745
AS	az	Susa	18663	39.758934	46.749187
AS	az	Vurgun	2635	41.094229	45.471616
AS	az	Xanlar	17816	40.586944	46.315833
AS	az	Xocali	5810	39.9	46.866667
AS	az	Xocasan	5089	40.413484	49.772088
EU	ba	Banovici	7211	44.4041667	18.4475
EU	ba	Bihac	75641	44.8169444	15.8708333
EU	ba	Bijela	3484	43.6086111	17.9519444
EU	ba	Bila	4397	43.7825	16.9252778
EU	ba	Bileca	13256	42.8719444	18.4297222
EU	ba	Blatnica	5675	44.3530556	17.5894444
EU	ba	Bosanska Gradiska	13345	45.1411111	17.25
EU	ba	Bosanska Krupa	15193	44.8825	16.1513889
EU	ba	Bosanski Novi	8920	45.0458333	16.3802778
EU	ba	Bosanski Samac	3599	45.0591667	18.4669444
EU	ba	Bratunac	4717	44.1875	19.3394444
EU	ba	Breza	3732	44.0161111	18.2588889
EU	ba	Bronzani Majdan	3945	44.7869444	16.9311111
EU	ba	Bugojno	41378	44.0572222	17.4508333
EU	ba	Buzim	7229	45.0547222	16.0319444
EU	ba	Cajnice	3908	43.5575	19.0711111
EU	ba	Capljina	7923	43.1138889	17.7036111
EU	ba	Careva Cuprija	3954	44.2658333	18.4291667
EU	ba	Cazin	21741	44.9669444	15.9430556
EU	ba	Cecava	3847	44.6866667	17.7705556
EU	ba	Celinac	6670	44.7227778	17.3277778
EU	ba	Citluk	5718	43.2286111	17.7008333
EU	ba	Doboj	27234	44.7347222	18.0877778
EU	ba	Dobrinje	3987	44.0497222	18.1194444
EU	ba	Dobrljin	3581	45.1469444	16.5033333
EU	ba	Donja Dubica	3489	45.075	18.4113889
EU	ba	Donja Medjidja	3782	44.8025	18.4033333
EU	ba	Donja Orahovica	5612	44.6530556	18.3702778
EU	ba	Donje Vukovije	3535	44.4636111	18.7538889
EU	ba	Dreznica	3908	43.5288889	17.2819444
EU	ba	Drinovci	3791	43.355	17.3538889
EU	ba	Glamoc	4015	44.0458333	16.8486111
EU	ba	Gnojnica	3985	44.6205556	18.4466667
EU	ba	Gorazde	17649	43.6669444	18.9763889
EU	ba	Gornja Koprivna	4600	45.0119444	15.9572222
EU	ba	Gornja Tuzla	4864	44.5561111	18.7613889
EU	ba	Gornji Vakuf	7014	43.9380556	17.5883333
EU	ba	Gostovici	5802	44.415	18.1583333
EU	ba	Gracanica	15758	44.7033333	18.3097222
EU	ba	Gradacac	15659	44.8808333	18.4269444
EU	ba	Gromiljak	6457	43.9666667	18.0530556
EU	ba	Grude	4627	43.3641667	17.4205556
EU	ba	Hadzici	7173	43.8222222	18.2066667
EU	ba	Hotonj	4013	43.8947222	18.3727778
EU	ba	Ilici	3688	43.3472222	17.7680556
EU	ba	Ilijas	5854	43.9508333	18.2708333
EU	ba	Jablanica	6209	43.6602778	17.7616667
EU	ba	Jajce	9762	44.3422222	17.2655556
EU	ba	Janja	5543	44.6652778	19.2477778
EU	ba	Jelah	5291	44.6541667	17.9580556
EU	ba	Kacuni	5042	44.065	17.9386111
EU	ba	Kakanj	12405	44.1272222	18.1180556
EU	ba	Kljuc	7244	44.535	16.7722222
EU	ba	Kobilja Glava	3666	43.8819444	18.3891667
EU	ba	Konjic	15950	43.6519444	17.9613889
EU	ba	Koran	3394	43.8102778	18.5688889
EU	ba	Laktasi	6464	44.9080556	17.3008333
EU	ba	Lamovita	4582	44.9255556	16.9072222
EU	ba	Livno	11748	43.8269444	17.0077778
EU	ba	Ljubuski	9987	43.1969444	17.545
EU	ba	Lokvine	3928	44.2047222	17.8563889
EU	ba	Lopare	3614	44.6377778	18.8427778
EU	ba	Lukavac	12607	44.5419444	18.5258333
